ID;PLZ;RegSchl;Ort;Ortsteil;Stand;gueltigVon;gueltigBis
10870;"53804";"05382036";Much;Feld;"29.03.2022";;
10871;"53804";"05382036";Much;Gerlinghausen;"29.03.2022";;
10872;"53804";"05382036";Much;Gibbinghausen;"29.03.2022";;
10873;"53804";"05382036";Much;Höfferhof;"29.03.2022";;
10874;"53804";"05382036";Much;Höhnchen;"29.03.2022";;
10875;"53804";"05382036";Much;Hardt;"29.03.2022";;
10876;"53804";"05382036";Much;Heckhaus;"29.03.2022";;
10877;"53804";"05382036";Much;Heinenbusch;"29.03.2022";;
10878;"53804";"05382036";Much;Henningen;"29.03.2022";;
10879;"53804";"05382036";Much;Herchenrath;"29.03.2022";;
10880;"53804";"05382036";Much;Herfterath;"29.03.2022";;
10881;"53804";"05382036";Much;Hetzenholz;"29.03.2022";;
10882;"53804";"05382036";Much;Hevinghausen;"29.03.2022";;
10883;"53804";"05382036";Much;Hillesheim;"29.03.2022";;
10884;"53804";"05382036";Much;Hoffnungsthal;"29.03.2022";;
10885;"53804";"05382036";Much;Hohn;"29.03.2022";;
10886;"53804";"05382036";Much;Hohr;"29.03.2022";;
10887;"53804";"05382036";Much;Huven;"29.03.2022";;
10888;"53804";"05382036";Much;Hündekausen;"29.03.2022";;
10889;"53804";"05382036";Much;Köbach;"29.03.2022";;
10890;"53804";"05382036";Much;Kerzenhöhnchen;"29.03.2022";;
10891;"53804";"05382036";Much;Klauserhof;"29.03.2022";;
10892;"53804";"05382036";Much;Kranüchel;"29.03.2022";;
10893;"53804";"05382036";Much;Kreizhof;"29.03.2022";;
10894;"53804";"05382036";Much;Kreuzkapelle;"29.03.2022";;
10895;"53804";"05382036";Much;Küttensiefen;"29.03.2022";;
10896;"53804";"05382036";Much;Löbach;"29.03.2022";;
10897;"53804";"05382036";Much;Leuscherath;"29.03.2022";;
10898;"53804";"05382036";Much;Leverath;"29.03.2022";;
10899;"53804";"05382036";Much;Loßkittel;"29.03.2022";;
10900;"53804";"05382036";Much;Marienfeld;"29.03.2022";;
10901;"53804";"05382036";Much;Markelsbach;"29.03.2022";;
10902;"53804";"05382036";Much;Much;"29.03.2022";;
10903;"53804";"05382036";Much;Müllerhof;"29.03.2022";;
10904;"53804";"05382036";Much;Növerhof;"29.03.2022";;
10905;"53804";"05382036";Much;Neßhoven;"29.03.2022";;
10906;"53804";"05382036";Much;Neuenhaus;"29.03.2022";;
10907;"53804";"05382036";Much;Neverdorf;"29.03.2022";;
10908;"53804";"05382036";Much;Niederbech;"29.03.2022";;
10909;"53804";"05382036";Much;Niederbonrath;"29.03.2022";;
10910;"53804";"05382036";Much;Niederbruchhausen;"29.03.2022";;
10911;"53804";"05382036";Much;Niederdreisbach;"29.03.2022";;
10912;"53804";"05382036";Much;Niederheiden;"29.03.2022";;
10913;"53804";"05382036";Much;Niederheimbach;"29.03.2022";;
10914;"53804";"05382036";Much;Niederhof;"29.03.2022";;
10915;"53804";"05382036";Much;Niedermiebach;"29.03.2022";;
10916;"53804";"05382036";Much;Niederwahn;"29.03.2022";;
10917;"53804";"05382036";Much;Oberbitzen;"29.03.2022";;
10918;"53804";"05382036";Much;Oberbonrath;"29.03.2022";;
10919;"53804";"05382036";Much;Oberbruchhausen;"29.03.2022";;
10920;"53804";"05382036";Much;Oberbusch;"29.03.2022";;
10921;"53804";"05382036";Much;Oberdorf;"29.03.2022";;
10922;"53804";"05382036";Much;Oberdreisbach;"29.03.2022";;
10923;"53804";"05382036";Much;Oberdreisbach-Höhe;"29.03.2022";;
10924;"53804";"05382036";Much;Oberhausen;"29.03.2022";;
10925;"53804";"05382036";Much;Oberheiden;"29.03.2022";;
10926;"53804";"05382036";Much;Oberheimbach;"29.03.2022";;
10927;"53804";"05382036";Much;Oberholz;"29.03.2022";;
10928;"53804";"05382036";Much;Obermiebach;"29.03.2022";;
10929;"53804";"05382036";Much;Oberwahn;"29.03.2022";;
10930;"53804";"05382036";Much;Ophausen;"29.03.2022";;
10931;"53804";"05382036";Much;Ortsiefen;"29.03.2022";;
10932;"53804";"05382036";Much;Pillenhof;"29.03.2022";;
10933;"53804";"05382036";Much;Reinshagen;"29.03.2022";;
10934;"53804";"05382036";Much;Rieserhof;"29.03.2022";;
10935;"53804";"05382036";Much;Roßbruch;"29.03.2022";;
10936;"53804";"05382036";Much;Roßhohn;"29.03.2022";;
10937;"53804";"05382036";Much;Scheid;"29.03.2022";;
10938;"53804";"05382036";Much;Scheidhof;"29.03.2022";;
10939;"53804";"05382036";Much;Schlichenbach;"29.03.2022";;
10940;"53804";"05382036";Much;Schwellenbach;"29.03.2022";;
10941;"53804";"05382036";Much;Senschenhöhe;"29.03.2022";;
10942;"53804";"05382036";Much;Siefen;"29.03.2022";;
10943;"53804";"05382036";Much;Sommerhausen;"29.03.2022";;
10944;"53804";"05382036";Much;Springen;"29.03.2022";;
10945;"53804";"05382036";Much;Steinhaus;"29.03.2022";;
10946;"53804";"05382036";Much;Stompen;"29.03.2022";;
10947;"53804";"05382036";Much;Strießhardt;"29.03.2022";;
10948;"53804";"05382036";Much;Strünkerhof;"29.03.2022";;
10949;"53804";"05382036";Much;Tillinghausen;"29.03.2022";;
10950;"53804";"05382036";Much;Todtenmann;"29.03.2022";;
10951;"53804";"05382036";Much;Tüschenbonnen;"29.03.2022";;
10952;"53804";"05382036";Much;Vogelsangen;"29.03.2022";;
10953;"53804";"05382036";Much;Walterscheid;"29.03.2022";;
10954;"53804";"05382036";Much;Weeg;"29.03.2022";;
10955;"53804";"05382036";Much;Weißenportz;"29.03.2022";;
10956;"53804";"05382036";Much;Wellerscheid;"29.03.2022";;
10957;"53804";"05382036";Much;Wersch;"29.03.2022";;
10958;"53804";"05382036";Much;Werschberg;"29.03.2022";;
10959;"53804";"05382036";Much;Wiese;"29.03.2022";;
10960;"53804";"05382036";Much;Wohlfarth;"29.03.2022";;
10961;"53804";"05382036";Much;Zeche Aachen;"29.03.2022";;
10962;"45478";"05117000";Mülheim an der Ruhr;Broich;"29.03.2022";;
10963;"45479";"05117000";Mülheim an der Ruhr;Broich;"29.03.2022";;
10964;"45481";"05117000";Mülheim an der Ruhr;Broich;"29.03.2022";;
10965;"45473";"05117000";Mülheim an der Ruhr;Dümpten;"29.03.2022";;
10966;"45475";"05117000";Mülheim an der Ruhr;Dümpten;"29.03.2022";;
10967;"45468";"05117000";Mülheim an der Ruhr;Eppinghofen;"29.03.2022";;
10968;"45473";"05117000";Mülheim an der Ruhr;Eppinghofen;"29.03.2022";;
10969;"45472";"05117000";Mülheim an der Ruhr;Heißen;"29.03.2022";;
10970;"45470";"05117000";Mülheim an der Ruhr;Heißen-Fulerum;"29.03.2022";;
10971;"45472";"05117000";Mülheim an der Ruhr;Heißen-Fulerum;"29.03.2022";;
10972;"45468";"05117000";Mülheim an der Ruhr;Holthausen;"29.03.2022";;
10973;"45470";"05117000";Mülheim an der Ruhr;Holthausen;"29.03.2022";;
10974;"45472";"05117000";Mülheim an der Ruhr;Holthausen;"29.03.2022";;
10975;"45473";"05117000";Mülheim an der Ruhr;Mellinghofen;"29.03.2022";;
10976;"45475";"05117000";Mülheim an der Ruhr;Mellinghofen;"29.03.2022";;
10977;"45470";"05117000";Mülheim an der Ruhr;Menden/Ickten;"29.03.2022";;
10978;"45468";"05117000";Mülheim an der Ruhr;Mitte;"29.03.2022";;
10979;"45470";"05117000";Mülheim an der Ruhr;Mitte;"29.03.2022";;
10980;"45473";"05117000";Mülheim an der Ruhr;Mitte;"29.03.2022";;
10981;"45468";"05117000";Mülheim an der Ruhr;Mitte-Ost;"29.03.2022";;
10982;"45470";"05117000";Mülheim an der Ruhr;Mitte-Ost;"29.03.2022";;
10983;"45472";"05117000";Mülheim an der Ruhr;Mitte-Ost;"29.03.2022";;
10984;"45473";"05117000";Mülheim an der Ruhr;Mitte-Ost;"29.03.2022";;
10985;"45475";"05117000";Mülheim an der Ruhr;Mitte-Ost;"29.03.2022";;
10986;"45470";"05117000";Mülheim an der Ruhr;Raadt;"29.03.2022";;
10987;"45479";"05117000";Mülheim an der Ruhr;Saarn;"29.03.2022";;
10988;"45481";"05117000";Mülheim an der Ruhr;Saarn;"29.03.2022";;
10989;"45479";"05117000";Mülheim an der Ruhr;Saarn/Mintard;"29.03.2022";;
10990;"45481";"05117000";Mülheim an der Ruhr;Saarn/Mintard;"29.03.2022";;
10991;"45481";"05117000";Mülheim an der Ruhr;Saarn/Selbeck;"29.03.2022";;
10992;"45478";"05117000";Mülheim an der Ruhr;Speldorf;"29.03.2022";;
10993;"45479";"05117000";Mülheim an der Ruhr;Speldorf;"29.03.2022";;
10994;"45476";"05117000";Mülheim an der Ruhr;Styrum;"29.03.2022";;
10995;"45472";"05117000";Mülheim an der Ruhr;Winkhausen;"29.03.2022";;
10996;"45473";"05117000";Mülheim an der Ruhr;Winkhausen;"29.03.2022";;
10997;"48151";"05515000";Münster;Aaseestadt;"29.03.2022";;
10998;"48163";"05515000";Münster;Aaseestadt;"29.03.2022";;
10999;"48163";"05515000";Münster;Albachten;"29.03.2022";;
11000;"48163";"05515000";Münster;Amelsbüren;"29.03.2022";;
11001;"48165";"05515000";Münster;Amelsbüren;"29.03.2022";;
11002;"48165";"05515000";Münster;Angelmodde;"29.03.2022";;
11003;"48167";"05515000";Münster;Angelmodde;"29.03.2022";;
11004;"48153";"05515000";Münster;Berg Fidel;"29.03.2022";;
11005;"48163";"05515000";Münster;Berg Fidel;"29.03.2022";;
11006;"48165";"05515000";Münster;Berg Fidel;"29.03.2022";;
11007;"48143";"05515000";Münster;Centrum;"29.03.2022";;
11008;"48145";"05515000";Münster;Centrum;"29.03.2022";;
11009;"48147";"05515000";Münster;Centrum;"29.03.2022";;
11010;"48149";"05515000";Münster;Centrum;"29.03.2022";;
11011;"48151";"05515000";Münster;Centrum;"29.03.2022";;
11012;"48153";"05515000";Münster;Centrum;"29.03.2022";;
11013;"48155";"05515000";Münster;Centrum;"29.03.2022";;
11014;"48159";"05515000";Münster;Centrum;"29.03.2022";;
11015;"48157";"05515000";Münster;Coerde;"29.03.2022";;
11016;"48151";"05515000";Münster;Geist;"29.03.2022";;
11017;"48153";"05515000";Münster;Geist;"29.03.2022";;
11018;"48163";"05515000";Münster;Geist;"29.03.2022";;
11019;"48155";"05515000";Münster;Gelmer;"29.03.2022";;
11020;"48157";"05515000";Münster;Gelmer;"29.03.2022";;
11021;"48149";"05515000";Münster;Gievenbeck;"29.03.2022";;
11022;"48159";"05515000";Münster;Gievenbeck;"29.03.2022";;
11023;"48161";"05515000";Münster;Gievenbeck;"29.03.2022";;
11024;"48155";"05515000";Münster;Gremmendorf;"29.03.2022";;
11025;"48157";"05515000";Münster;Gremmendorf;"29.03.2022";;
11026;"48167";"05515000";Münster;Gremmendorf;"29.03.2022";;
11027;"48155";"05515000";Münster;Hafen;"29.03.2022";;
11028;"48155";"05515000";Münster;Handorf;"29.03.2022";;
11029;"48157";"05515000";Münster;Handorf;"29.03.2022";;
11030;"48163";"05515000";Münster;Hiltrup;"29.03.2022";;
11031;"48165";"05515000";Münster;Hiltrup;"29.03.2022";;
11032;"48157";"05515000";Münster;Kinderhaus;"29.03.2022";;
11033;"48159";"05515000";Münster;Kinderhaus;"29.03.2022";;
11034;"48145";"05515000";Münster;Mauritz;"29.03.2022";;
11035;"48155";"05515000";Münster;Mauritz;"29.03.2022";;
11036;"48157";"05515000";Münster;Mauritz;"29.03.2022";;
11037;"48163";"05515000";Münster;Mecklenbeck;"29.03.2022";;
11038;"48159";"05515000";Münster;Nienberge;"29.03.2022";;
11039;"48161";"05515000";Münster;Nienberge;"29.03.2022";;
11040;"48161";"05515000";Münster;Roxel;"29.03.2022";;
11041;"48163";"05515000";Münster;Roxel;"29.03.2022";;
11042;"48149";"05515000";Münster;Sentrup;"29.03.2022";;
11043;"48161";"05515000";Münster;Sentrup;"29.03.2022";;
11044;"48163";"05515000";Münster;Sentrup;"29.03.2022";;
11045;"48157";"05515000";Münster;Sprakel;"29.03.2022";;
11046;"48159";"05515000";Münster;Sprakel;"29.03.2022";;
11047;"48161";"05515000";Münster;Sprakel;"29.03.2022";;
11048;"48147";"05515000";Münster;Wienburg;"29.03.2022";;
11049;"48149";"05515000";Münster;Wienburg;"29.03.2022";;
11050;"48157";"05515000";Münster;Wienburg;"29.03.2022";;
11051;"48159";"05515000";Münster;Wienburg;"29.03.2022";;
11052;"48155";"05515000";Münster;Wolbeck;"29.03.2022";;
11053;"48167";"05515000";Münster;Wolbeck;"29.03.2022";;
11054;"48163";"05515000";Münster;Stadt Ascheberg;"29.03.2022";;
11055;"58769";"05962044";Nachrodt-Wiblingwerde;Einsal;"29.03.2022";;
11056;"58769";"05962044";Nachrodt-Wiblingwerde;Helbecke-Opperhusen;"29.03.2022";;
11057;"58769";"05962044";Nachrodt-Wiblingwerde;Nachrodt;"29.03.2022";;
11058;"58769";"05962044";Nachrodt-Wiblingwerde;Veserde;"29.03.2022";;
11059;"58769";"05962044";Nachrodt-Wiblingwerde;Wiblingwerde;"29.03.2022";;
11060;"58769";"05962044";Nachrodt-Wiblingwerde;Obstfelder Stall-Schmalsgotte;"29.03.2022";;
11061;"58769";"05962044";Nachrodt-Wiblingwerde;Obstfeld-Langenstück;"29.03.2022";;
11062;"57250";"05970032";Netphen;Afholderbach;"29.03.2022";;
11063;"57250";"05970032";Netphen;Beienbach;"29.03.2022";;
11064;"57250";"05970032";Netphen;Brauersdorf;"29.03.2022";;
11065;"57250";"05970032";Netphen;Deuz;"29.03.2022";;
11066;"57250";"05970032";Netphen;Dreis-Tiefenbach;"29.03.2022";;
11067;"57250";"05970032";Netphen;Eckmannshausen;"29.03.2022";;
11068;"57250";"05970032";Netphen;Eschenbach;"29.03.2022";;
11069;"57250";"05970032";Netphen;Frohnhausen;"29.03.2022";;
11070;"57250";"05970032";Netphen;Grissenbach;"29.03.2022";;
11071;"57250";"05970032";Netphen;Hainchen;"29.03.2022";;
11072;"57250";"05970032";Netphen;Helgersdorf;"29.03.2022";;
11073;"57250";"05970032";Netphen;Herzhausen;"29.03.2022";;
11074;"57250";"05970032";Netphen;Irmgarteichen;"29.03.2022";;
11075;"57250";"05970032";Netphen;Nenkersdorf;"29.03.2022";;
11076;"57250";"05970032";Netphen;Netphen;"29.03.2022";;
11077;"57250";"05970032";Netphen;Oelgershausen;"29.03.2022";;
11078;"57250";"05970032";Netphen;Salchendorf;"29.03.2022";;
11079;"57250";"05970032";Netphen;Sohlbach;"29.03.2022";;
11080;"57250";"05970032";Netphen;Unglinghausen;"29.03.2022";;
11081;"57250";"05970032";Netphen;Walpersdorf;"29.03.2022";;
11082;"57250";"05970032";Netphen;Werthenbach;"29.03.2022";;
11083;"53947";"05366032";Nettersheim;Bouderath;"29.03.2022";;
11084;"53947";"05366032";Nettersheim;Buir;"29.03.2022";;
11085;"53947";"05366032";Nettersheim;Engelgau;"29.03.2022";;
11086;"53947";"05366032";Nettersheim;Frohngau;"29.03.2022";;
11087;"53947";"05366032";Nettersheim;Holzmülheim;"29.03.2022";;
11088;"53947";"05366032";Nettersheim;Marmagen;"29.03.2022";;
11089;"53947";"05366032";Nettersheim;Nettersheim;"29.03.2022";;
11090;"53947";"05366032";Nettersheim;Pesch;"29.03.2022";;
11091;"53947";"05366032";Nettersheim;Roderath;"29.03.2022";;
11092;"53947";"05366032";Nettersheim;Tondorf;"29.03.2022";;
11093;"53947";"05366032";Nettersheim;Zingsheim;"29.03.2022";;
11094;"41334";"05166016";Nettetal;Breyell;"29.03.2022";;
11095;"41334";"05166016";Nettetal;Hinsbeck;"29.03.2022";;
11096;"41334";"05166016";Nettetal;Kaldenkirchen;"29.03.2022";;
11097;"41334";"05166016";Nettetal;Leuth;"29.03.2022";;
11098;"41334";"05166016";Nettetal;Lobberich;"29.03.2022";;
11099;"41334";"05166016";Nettetal;Schaag;"29.03.2022";;
11100;"48485";"05566060";Neuenkirchen;Neuenkirchen;"29.03.2022";;
11101;"48485";"05566060";Neuenkirchen;St. Arnold;"29.03.2022";;
11102;"58809";"05962048";Neuenrade;Affeln;"29.03.2022";;
11103;"58809";"05962048";Neuenrade;Altenaffeln;"29.03.2022";;
11104;"58809";"05962048";Neuenrade;Blintrop;"29.03.2022";;
11105;"58809";"05962048";Neuenrade;Küntrop;"29.03.2022";;
11106;"58809";"05962048";Neuenrade;Neuenrade;"29.03.2022";;
11107;"58809";"05962048";Neuenrade;Stadt Balve;"29.03.2022";;
11108;"47506";"05170028";Neukirchen-Vluyn;Dong;"29.03.2022";;
11109;"47506";"05170028";Neukirchen-Vluyn;Hochkamer;"29.03.2022";;
11110;"47506";"05170028";Neukirchen-Vluyn;Hülsdonk;"29.03.2022";;
11111;"47506";"05170028";Neukirchen-Vluyn;Neukirchen;"29.03.2022";;
11112;"47506";"05170028";Neukirchen-Vluyn;Niep;"29.03.2022";;
11113;"47506";"05170028";Neukirchen-Vluyn;Rayen;"29.03.2022";;
11114;"47506";"05170028";Neukirchen-Vluyn;Vluyn;"29.03.2022";;
11115;"47506";"05170028";Neukirchen-Vluyn;Vluynbusch;"29.03.2022";;
11116;"53819";"05382040";Neunkirchen-Seelscheid;Balensiefen;"29.03.2022";;
11117;"53819";"05382040";Neunkirchen-Seelscheid;Birken;"29.03.2022";;
11118;"53819";"05382040";Neunkirchen-Seelscheid;Birkenfeld;"29.03.2022";;
11119;"53819";"05382040";Neunkirchen-Seelscheid;Birkenmühle;"29.03.2022";;
11120;"53819";"05382040";Neunkirchen-Seelscheid;Brackemich;"29.03.2022";;
11121;"53819";"05382040";Neunkirchen-Seelscheid;Breiderheide;"29.03.2022";;
11122;"53819";"05382040";Neunkirchen-Seelscheid;Bruchhausen;"29.03.2022";;
11123;"53819";"05382040";Neunkirchen-Seelscheid;Busch;"29.03.2022";;
11124;"53819";"05382040";Neunkirchen-Seelscheid;Effert;"29.03.2022";;
11125;"53819";"05382040";Neunkirchen-Seelscheid;Eich;"29.03.2022";;
11126;"53819";"05382040";Neunkirchen-Seelscheid;Eischeid;"29.03.2022";;
11127;"53819";"05382040";Neunkirchen-Seelscheid;Gutmühle;"29.03.2022";;
11128;"53819";"05382040";Neunkirchen-Seelscheid;Hardt;"29.03.2022";;
11129;"53819";"05382040";Neunkirchen-Seelscheid;Hasenbach;"29.03.2022";;
11130;"53819";"05382040";Neunkirchen-Seelscheid;Hausermühle;"29.03.2022";;
11131;"53819";"05382040";Neunkirchen-Seelscheid;Heister;"29.03.2022";;
11132;"53819";"05382040";Neunkirchen-Seelscheid;Herkenrath;"29.03.2022";;
11133;"53819";"05382040";Neunkirchen-Seelscheid;Hermerath;"29.03.2022";;
11134;"53819";"05382040";Neunkirchen-Seelscheid;Hochhausen;"29.03.2022";;
11135;"53819";"05382040";Neunkirchen-Seelscheid;Hohn;"29.03.2022";;
11136;"53819";"05382040";Neunkirchen-Seelscheid;Hülscheid;"29.03.2022";;
